session_id,user_id,session_start,session_date,source,device,region,age_band,income_band,product,is_returning_user,page_views,session_duration_seconds,completed_stage,product_page_viewed,calculator_used,cta_clicked,form_started,form_submitted,exit_page,exit_reason,estimated_opportunity_value
S004204,U003022,2025-05-13 02:58:00,2025-05-13,Email,Mobile,West,25-34,25K-50K,Personal Loan,1,1,743,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,82162
S004205,U002803,2025-03-11 04:33:53,2025-03-11,Direct,Desktop,South,45-54,25K-50K,Personal Loan,0,5,657,Lead Form Submitted,1,1,1,1,1,,,0
S004206,U003763,2025-04-19 13:51:10,2025-04-19,Organic Search,Mobile,East,25-34,25K-50K,Savings Account,0,10,109,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,17997
S004207,U003024,2025-03-23 10:39:23,2025-03-23,Organic Search,Desktop,East,35-44,50K-100K,Insurance Plan,0,9,1155,Lead Form Submitted,1,1,1,1,1,,,0
S004208,U000241,2025-05-23 09:26:02,2025-05-23,Referral,Mobile,West,25-34,25K-50K,Insurance Plan,0,1,825,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,5281
S004209,U003363,2025-02-20 20:36:39,2025-02-20,Organic Search,Mobile,East,45-54,50K-100K,Insurance Plan,0,9,186,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,10626
S004210,U004140,2025-03-18 10:49:30,2025-03-18,Direct,Mobile,East,25-34,50K-100K,Credit Card,0,6,142,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,28333
S004211,U003433,2025-03-16 22:05:10,2025-03-16,Referral,Mobile,North,18-24,100K+,Credit Card,0,3,633,Lead Form Submitted,1,1,1,1,1,,,0
S004212,U004067,2025-04-29 22:00:27,2025-04-29,Email,Mobile,South,35-44,25K-50K,Credit Card,0,8,1153,Lead Form Submitted,1,1,1,1,1,,,0
S004213,U000824,2025-05-27 15:30:20,2025-05-27,Email,Mobile,West,35-44,25K-50K,Credit Card,0,8,859,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,22876
S004214,U001705,2025-04-21 18:43:19,2025-04-21,Direct,Mobile,South,25-34,50K-100K,Credit Card,0,3,795,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,30808
S004215,U002489,2025-04-06 07:39:29,2025-04-06,Organic Search,Mobile,South,25-34,Below 25K,Credit Card,1,9,68,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,15930
S004216,U004189,2025-06-05 20:54:13,2025-06-05,Paid Ads,Desktop,East,55+,25K-50K,Credit Card,0,4,1128,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,38670
S004217,U003376,2025-04-17 00:31:51,2025-04-17,Direct,Desktop,East,55+,25K-50K,Personal Loan,0,7,1022,Website Visit,0,0,0,0,0,Website Visit,Slow page load,110653
S004218,U003840,2025-01-10 18:23:30,2025-01-10,Paid Ads,Mobile,South,35-44,Below 25K,Personal Loan,0,2,815,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,115273
S004219,U002458,2025-05-10 11:14:54,2025-05-10,Direct,Mobile,South,18-24,50K-100K,Personal Loan,0,8,121,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,140008
S004220,U001147,2025-01-14 23:37:36,2025-01-14,Paid Ads,Desktop,West,35-44,50K-100K,Savings Account,0,11,889,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,19669
S004221,U002740,2025-04-17 12:19:34,2025-04-17,Paid Ads,Mobile,South,35-44,Below 25K,Insurance Plan,0,8,157,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,7812
S004222,U002168,2025-04-10 01:04:12,2025-04-10,Email,Mobile,Central,45-54,50K-100K,Insurance Plan,1,8,338,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,10165
S004223,U002653,2025-04-03 21:18:22,2025-04-03,Organic Search,Mobile,North,25-34,Below 25K,Personal Loan,1,12,898,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,123975
S004224,U000328,2025-01-24 04:00:22,2025-01-24,Referral,Desktop,East,45-54,100K+,Insurance Plan,0,1,1197,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,4840
S004225,U001407,2025-01-17 13:03:05,2025-01-17,Social Media,Desktop,North,35-44,Below 25K,Personal Loan,1,8,395,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,94940
S004226,U003839,2025-02-18 11:57:50,2025-02-18,Organic Search,Desktop,West,45-54,25K-50K,Credit Card,1,12,825,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,30527
S004227,U003939,2025-03-10 09:09:49,2025-03-10,Organic Search,Desktop,East,35-44,25K-50K,Savings Account,0,11,977,Lead Form Submitted,1,1,1,1,1,,,0
S004228,U003136,2025-02-08 10:29:36,2025-02-08,Referral,Mobile,North,35-44,25K-50K,Personal Loan,1,5,662,Lead Form Submitted,1,1,1,1,1,,,0
S004229,U001922,2025-03-22 22:07:58,2025-03-22,Paid Ads,Mobile,South,25-34,50K-100K,Personal Loan,0,6,19,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,130523
S004230,U000830,2025-06-27 03:42:53,2025-06-27,Organic Search,Desktop,North,25-34,50K-100K,Savings Account,1,3,370,Lead Form Submitted,1,1,1,1,1,,,0
S004231,U001253,2025-02-27 19:11:02,2025-02-27,Referral,Mobile,West,55+,25K-50K,Credit Card,0,2,969,Lead Form Submitted,1,1,1,1,1,,,0
S004232,U000544,2025-02-12 05:07:32,2025-02-12,Referral,Desktop,West,25-34,100K+,Personal Loan,0,12,598,Lead Form Submitted,1,1,1,1,1,,,0
S004233,U002539,2025-04-23 19:42:18,2025-04-23,Referral,Desktop,North,25-34,100K+,Insurance Plan,0,7,334,Lead Form Submitted,1,1,1,1,1,,,0
S004234,U000270,2025-05-07 01:58:34,2025-05-07,Organic Search,Mobile,Central,25-34,25K-50K,Savings Account,0,8,1192,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,12009
S004235,U002904,2025-05-04 21:40:09,2025-05-04,Email,Mobile,Central,25-34,50K-100K,Credit Card,0,6,817,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,31134
S004236,U001538,2025-01-16 09:25:38,2025-01-16,Paid Ads,Mobile,East,45-54,50K-100K,Personal Loan,1,10,104,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,79369
S004237,U003910,2025-02-20 13:14:59,2025-02-20,Referral,Mobile,North,35-44,Below 25K,Personal Loan,0,9,926,Lead Form Submitted,1,1,1,1,1,,,0
S004238,U002408,2025-01-15 04:30:10,2025-01-15,Email,Tablet,West,25-34,50K-100K,Insurance Plan,1,8,977,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,10095
S004239,U001332,2025-06-07 01:38:14,2025-06-07,Paid Ads,Mobile,West,35-44,100K+,Personal Loan,0,10,802,Lead Form Submitted,1,1,1,1,1,,,0
S004240,U003856,2025-03-23 18:10:22,2025-03-23,Referral,Desktop,East,25-34,25K-50K,Insurance Plan,0,9,964,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,10340
S004241,U004066,2025-01-26 15:32:21,2025-01-26,Referral,Mobile,Central,18-24,50K-100K,Credit Card,1,8,819,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,23805
S004242,U000341,2025-05-14 06:05:15,2025-05-14,Social Media,Tablet,North,25-34,25K-50K,Personal Loan,0,8,1179,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,152987
S004243,U001179,2025-06-23 17:17:28,2025-06-23,Referral,Tablet,Central,25-34,25K-50K,Credit Card,0,7,733,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,39746
S004244,U002503,2025-04-29 16:26:56,2025-04-29,Social Media,Mobile,North,35-44,50K-100K,Personal Loan,0,6,775,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,117598
S004245,U001225,2025-06-10 03:26:20,2025-06-10,Email,Mobile,North,45-54,Below 25K,Savings Account,0,11,34,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,10023
S004246,U003907,2025-06-26 03:56:55,2025-06-26,Direct,Mobile,East,25-34,50K-100K,Credit Card,0,2,595,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,23531
S004247,U001495,2025-05-26 17:32:27,2025-05-26,Paid Ads,Mobile,West,35-44,25K-50K,Savings Account,0,6,715,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,22157
S004248,U000271,2025-06-20 22:40:02,2025-06-20,Paid Ads,Mobile,West,45-54,Below 25K,Credit Card,0,2,690,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,40015
S004249,U003256,2025-01-21 04:42:47,2025-01-21,Paid Ads,Mobile,Central,45-54,50K-100K,Credit Card,0,10,322,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,21316
S004250,U003877,2025-04-01 16:43:14,2025-04-01,Organic Search,Mobile,North,45-54,Below 25K,Personal Loan,0,1,203,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,141107
S004251,U004233,2025-06-18 12:56:17,2025-06-18,Email,Desktop,East,35-44,50K-100K,Personal Loan,0,3,865,Lead Form Submitted,1,1,1,1,1,,,0
S004252,U003213,2025-06-06 08:38:14,2025-06-06,Organic Search,Mobile,South,18-24,50K-100K,Personal Loan,1,2,1035,Website Visit,0,0,0,0,0,Website Visit,Not ready to explore,78220
S004253,U003201,2025-02-15 19:45:54,2025-02-15,Direct,Mobile,North,35-44,25K-50K,Credit Card,0,10,216,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,27007
S004254,U001692,2025-01-22 20:38:04,2025-01-22,Paid Ads,Desktop,Central,25-34,25K-50K,Personal Loan,0,4,90,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,136153
S004255,U003241,2025-06-03 00:37:57,2025-06-03,Email,Mobile,South,35-44,50K-100K,Insurance Plan,0,11,1132,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,9904
S004256,U003468,2025-06-07 02:32:16,2025-06-07,Direct,Mobile,Central,45-54,25K-50K,Credit Card,0,3,506,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,33037
S004257,U001392,2025-06-17 22:56:59,2025-06-17,Direct,Mobile,East,45-54,25K-50K,Credit Card,0,10,682,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,35190
S004258,U002152,2025-04-17 09:18:36,2025-04-17,Organic Search,Mobile,East,18-24,50K-100K,Credit Card,0,9,713,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,38608
S004259,U001475,2025-06-16 00:03:18,2025-06-16,Social Media,Desktop,South,35-44,Below 25K,Personal Loan,0,2,725,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,127586
S004260,U004151,2025-06-24 02:49:39,2025-06-24,Organic Search,Desktop,Central,25-34,100K+,Credit Card,0,2,405,Lead Form Submitted,1,1,1,1,1,,,0
S004261,U001310,2025-02-25 02:40:35,2025-02-25,Social Media,Mobile,East,25-34,50K-100K,Credit Card,1,7,732,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,19329
S004262,U003137,2025-01-16 10:07:08,2025-01-16,Email,Desktop,South,18-24,100K+,Personal Loan,1,1,1052,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,155426
S004263,U002360,2025-03-27 16:05:47,2025-03-27,Direct,Mobile,West,25-34,Below 25K,Insurance Plan,1,2,1086,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,6459
S004264,U002944,2025-06-26 08:25:36,2025-06-26,Organic Search,Mobile,North,55+,100K+,Personal Loan,0,9,110,Lead Form Submitted,1,1,1,1,1,,,0
S004265,U003705,2025-02-08 15:41:06,2025-02-08,Organic Search,Mobile,West,45-54,25K-50K,Credit Card,1,8,324,Lead Form Submitted,1,1,1,1,1,,,0
S004266,U000927,2025-05-18 21:02:39,2025-05-18,Direct,Tablet,North,35-44,25K-50K,Savings Account,0,3,781,Lead Form Submitted,1,1,1,1,1,,,0
S004267,U003437,2025-01-01 11:59:56,2025-01-01,Email,Mobile,North,18-24,25K-50K,Personal Loan,0,12,843,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,117562
S004268,U000159,2025-01-21 11:56:04,2025-01-21,Paid Ads,Tablet,North,18-24,Below 25K,Personal Loan,0,8,1169,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,78458
S004269,U003107,2025-02-14 16:04:51,2025-02-14,Social Media,Desktop,South,25-34,100K+,Credit Card,0,7,186,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,36115
S004270,U003183,2025-04-08 09:23:40,2025-04-08,Organic Search,Desktop,North,35-44,25K-50K,Credit Card,0,4,1164,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,30480
S004271,U000041,2025-04-05 12:56:39,2025-04-05,Organic Search,Mobile,Central,35-44,100K+,Savings Account,1,11,87,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,15544
S004272,U000809,2025-03-30 19:20:30,2025-03-30,Paid Ads,Mobile,West,25-34,50K-100K,Credit Card,0,2,162,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,33289
S004273,U003756,2025-01-01 21:50:59,2025-01-01,Paid Ads,Mobile,North,35-44,100K+,Insurance Plan,0,6,966,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,10639
S004274,U002973,2025-03-30 18:50:00,2025-03-30,Organic Search,Desktop,Central,45-54,25K-50K,Personal Loan,0,9,927,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,75600
S004275,U000720,2025-02-01 00:29:38,2025-02-01,Paid Ads,Desktop,North,45-54,Below 25K,Savings Account,1,2,530,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,11132
S004276,U001525,2025-04-28 21:21:09,2025-04-28,Social Media,Mobile,Central,25-34,50K-100K,Savings Account,1,6,26,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,20360
S004277,U000759,2025-01-20 04:53:55,2025-01-20,Email,Mobile,West,35-44,25K-50K,Personal Loan,0,11,894,Lead Form Submitted,1,1,1,1,1,,,0
S004278,U004265,2025-03-17 17:24:25,2025-03-17,Paid Ads,Desktop,South,18-24,50K-100K,Credit Card,1,5,293,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,30720
S004279,U002719,2025-06-17 15:44:15,2025-06-17,Direct,Mobile,Central,25-34,50K-100K,Personal Loan,0,7,958,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,89013
S004280,U003025,2025-01-29 12:41:50,2025-01-29,Social Media,Mobile,West,25-34,25K-50K,Credit Card,0,2,145,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,16703
S004281,U001417,2025-01-26 00:51:57,2025-01-26,Organic Search,Mobile,Central,25-34,25K-50K,Savings Account,0,12,83,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,14638
S004282,U003287,2025-03-03 17:39:02,2025-03-03,Paid Ads,Mobile,West,35-44,100K+,Credit Card,1,10,634,Lead Form Submitted,1,1,1,1,1,,,0
S004283,U004108,2025-04-17 16:20:31,2025-04-17,Referral,Mobile,North,18-24,50K-100K,Savings Account,0,9,579,Lead Form Submitted,1,1,1,1,1,,,0
S004284,U001784,2025-01-28 23:07:24,2025-01-28,Organic Search,Mobile,Central,25-34,50K-100K,Personal Loan,1,6,743,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,89148
S004285,U002047,2025-06-25 15:43:00,2025-06-25,Organic Search,Mobile,South,25-34,Below 25K,Personal Loan,0,4,909,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,118118
S004286,U001650,2025-05-01 20:26:10,2025-05-01,Email,Mobile,South,25-34,25K-50K,Credit Card,0,11,469,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,19633
S004287,U002070,2025-04-09 04:55:52,2025-04-09,Paid Ads,Mobile,East,35-44,50K-100K,Credit Card,0,3,916,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,31104
S004288,U001370,2025-03-07 13:59:36,2025-03-07,Direct,Mobile,South,35-44,100K+,Personal Loan,0,12,359,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,92856
S004289,U000201,2025-05-03 04:04:39,2025-05-03,Organic Search,Mobile,East,18-24,50K-100K,Credit Card,1,5,1001,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,27626
S004290,U000282,2025-03-26 03:53:23,2025-03-26,Referral,Desktop,South,45-54,25K-50K,Savings Account,0,11,331,Lead Form Submitted,1,1,1,1,1,,,0
S004291,U000702,2025-01-07 09:45:38,2025-01-07,Social Media,Mobile,West,25-34,25K-50K,Personal Loan,0,7,217,Lead Form Submitted,1,1,1,1,1,,,0
S004292,U001327,2025-01-11 23:12:15,2025-01-11,Organic Search,Desktop,East,35-44,Below 25K,Credit Card,0,2,1003,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,26485
S004293,U003748,2025-04-06 13:08:22,2025-04-06,Direct,Mobile,West,55+,50K-100K,Savings Account,0,7,479,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,18958
S004294,U003082,2025-02-28 22:45:22,2025-02-28,Referral,Tablet,Central,35-44,100K+,Credit Card,0,12,724,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,28470
S004295,U004281,2025-04-22 14:24:02,2025-04-22,Organic Search,Mobile,South,25-34,100K+,Insurance Plan,1,5,664,Website Visit,0,0,0,0,0,Website Visit,Slow page load,7018
S004296,U003997,2025-06-09 21:54:27,2025-06-09,Organic Search,Desktop,South,35-44,50K-100K,Personal Loan,0,8,889,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,113351
S004297,U002691,2025-06-08 09:35:21,2025-06-08,Email,Desktop,West,35-44,100K+,Insurance Plan,0,5,1094,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,9328
S004298,U001540,2025-01-21 03:18:58,2025-01-21,Organic Search,Mobile,West,35-44,Below 25K,Personal Loan,0,11,1157,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,153636
S004299,U002447,2025-03-18 03:17:21,2025-03-18,Organic Search,Mobile,Central,25-34,50K-100K,Insurance Plan,0,6,727,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,9729
S004300,U003224,2025-04-16 22:32:11,2025-04-16,Email,Mobile,West,45-54,Below 25K,Personal Loan,0,9,388,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,69815
S004301,U002754,2025-06-28 07:06:54,2025-06-28,Direct,Mobile,West,45-54,25K-50K,Insurance Plan,0,9,503,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,6052
S004302,U001685,2025-06-12 04:55:18,2025-06-12,Social Media,Desktop,South,18-24,25K-50K,Credit Card,1,10,197,Lead Form Submitted,1,1,1,1,1,,,0
S004303,U001395,2025-04-28 16:25:29,2025-04-28,Paid Ads,Desktop,South,45-54,100K+,Savings Account,0,12,700,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,9368
S004304,U003978,2025-01-18 12:49:24,2025-01-18,Email,Mobile,East,35-44,25K-50K,Credit Card,1,8,532,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,24201
S004305,U004249,2025-06-04 10:57:12,2025-06-04,Paid Ads,Desktop,South,35-44,50K-100K,Credit Card,1,4,791,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,19946
S004306,U003993,2025-02-21 05:09:01,2025-02-21,Paid Ads,Mobile,South,35-44,50K-100K,Savings Account,0,3,437,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,16444
S004307,U001743,2025-03-28 05:31:32,2025-03-28,Email,Mobile,South,25-34,50K-100K,Personal Loan,0,7,487,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,80113
S004308,U001060,2025-01-10 23:31:53,2025-01-10,Email,Mobile,East,45-54,50K-100K,Insurance Plan,1,9,1118,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,7307
S004309,U002112,2025-04-22 08:50:56,2025-04-22,Paid Ads,Mobile,West,18-24,Below 25K,Savings Account,0,5,214,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,14915
S004310,U001235,2025-02-08 19:42:32,2025-02-08,Organic Search,Mobile,Central,25-34,50K-100K,Personal Loan,0,8,307,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,157096
S004311,U001355,2025-04-24 09:19:28,2025-04-24,Referral,Desktop,South,18-24,100K+,Credit Card,0,7,925,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,22969
S004312,U001459,2025-01-18 16:41:26,2025-01-18,Referral,Mobile,East,25-34,50K-100K,Credit Card,0,8,923,Lead Form Submitted,1,1,1,1,1,,,0
S004313,U000057,2025-01-16 14:33:33,2025-01-16,Social Media,Mobile,West,35-44,50K-100K,Personal Loan,0,10,591,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,101575
S004314,U001576,2025-01-17 04:44:50,2025-01-17,Organic Search,Desktop,East,25-34,100K+,Personal Loan,0,2,327,Lead Form Submitted,1,1,1,1,1,,,0
S004315,U001355,2025-03-22 17:53:19,2025-03-22,Direct,Desktop,Central,55+,25K-50K,Personal Loan,0,2,525,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,144788
S004316,U001712,2025-04-13 02:13:37,2025-04-13,Direct,Desktop,West,18-24,Below 25K,Savings Account,0,10,497,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,12797
S004317,U003037,2025-06-11 00:01:20,2025-06-11,Paid Ads,Mobile,South,18-24,100K+,Personal Loan,0,6,186,Lead Form Submitted,1,1,1,1,1,,,0
S004318,U003595,2025-06-16 01:19:20,2025-06-16,Organic Search,Mobile,South,25-34,100K+,Personal Loan,0,1,1042,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,145670
S004319,U002296,2025-02-13 14:47:08,2025-02-13,Direct,Mobile,South,35-44,50K-100K,Credit Card,0,12,391,Lead Form Submitted,1,1,1,1,1,,,0
S004320,U001328,2025-01-16 01:39:23,2025-01-16,Direct,Mobile,South,45-54,25K-50K,Personal Loan,1,11,780,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,94817
S004321,U003212,2025-01-30 01:49:42,2025-01-30,Paid Ads,Mobile,South,45-54,50K-100K,Credit Card,1,4,900,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,22202
S004322,U004106,2025-04-17 18:43:27,2025-04-17,Organic Search,Tablet,South,25-34,100K+,Insurance Plan,0,11,617,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,9248
