event_id,session_id,user_id,event_timestamp,stage_name,event_status,source,device,region,product
E00453402,S004534,U002611,2025-03-27 11:07:43,Product Page Viewed,Completed,Direct,Desktop,Central,Credit Card
E00453403,S004534,U002611,2025-03-27 11:23:09,Calculator Used,Completed,Direct,Desktop,Central,Credit Card
E00453404,S004534,U002611,2025-03-27 11:35:53,CTA Clicked,Completed,Direct,Desktop,Central,Credit Card
E00453405,S004534,U002611,2025-03-27 11:54:48,Lead Form Started,Completed,Direct,Desktop,Central,Credit Card
E004534XX,S004534,U002611,2025-03-27 11:54:48,Lead Form Started,Dropped Off,Direct,Desktop,Central,Credit Card
E00453501,S004535,U003163,2025-04-20 22:52:07,Website Visit,Completed,Organic Search,Mobile,North,Personal Loan
E00453502,S004535,U003163,2025-04-20 23:08:43,Product Page Viewed,Completed,Organic Search,Mobile,North,Personal Loan
E004535XX,S004535,U003163,2025-04-20 23:08:43,Product Page Viewed,Dropped Off,Organic Search,Mobile,North,Personal Loan
E00453601,S004536,U001793,2025-05-02 09:16:30,Website Visit,Completed,Direct,Desktop,West,Personal Loan
E00453602,S004536,U001793,2025-05-02 09:34:55,Product Page Viewed,Completed,Direct,Desktop,West,Personal Loan
E004536XX,S004536,U001793,2025-05-02 09:34:55,Product Page Viewed,Dropped Off,Direct,Desktop,West,Personal Loan
E00453701,S004537,U000451,2025-04-03 23:42:07,Website Visit,Completed,Organic Search,Desktop,West,Insurance Plan
E00453702,S004537,U000451,2025-04-03 23:43:59,Product Page Viewed,Completed,Organic Search,Desktop,West,Insurance Plan
E004537XX,S004537,U000451,2025-04-03 23:43:59,Product Page Viewed,Dropped Off,Organic Search,Desktop,West,Insurance Plan
E00453801,S004538,U002497,2025-01-10 01:19:48,Website Visit,Completed,Social Media,Desktop,Central,Personal Loan
E00453802,S004538,U002497,2025-01-10 01:42:14,Product Page Viewed,Completed,Social Media,Desktop,Central,Personal Loan
E004538XX,S004538,U002497,2025-01-10 01:42:14,Product Page Viewed,Dropped Off,Social Media,Desktop,Central,Personal Loan
E00453901,S004539,U003768,2025-04-23 22:10:47,Website Visit,Completed,Direct,Mobile,West,Credit Card
E00453902,S004539,U003768,2025-04-23 22:11:41,Product Page Viewed,Completed,Direct,Mobile,West,Credit Card
E004539XX,S004539,U003768,2025-04-23 22:11:41,Product Page Viewed,Dropped Off,Direct,Mobile,West,Credit Card
E00454001,S004540,U001440,2025-06-02 19:52:56,Website Visit,Completed,Direct,Mobile,North,Savings Account
E004540XX,S004540,U001440,2025-06-02 19:52:56,Website Visit,Dropped Off,Direct,Mobile,North,Savings Account
E00454101,S004541,U001231,2025-05-15 07:57:59,Website Visit,Completed,Social Media,Mobile,Central,Credit Card
E00454102,S004541,U001231,2025-05-15 08:01:13,Product Page Viewed,Completed,Social Media,Mobile,Central,Credit Card
E004541XX,S004541,U001231,2025-05-15 08:01:13,Product Page Viewed,Dropped Off,Social Media,Mobile,Central,Credit Card
E00454201,S004542,U000730,2025-05-19 14:54:45,Website Visit,Completed,Organic Search,Desktop,North,Insurance Plan
E00454202,S004542,U000730,2025-05-19 15:07:06,Product Page Viewed,Completed,Organic Search,Desktop,North,Insurance Plan
E004542XX,S004542,U000730,2025-05-19 15:07:06,Product Page Viewed,Dropped Off,Organic Search,Desktop,North,Insurance Plan
E00454301,S004543,U003952,2025-05-07 10:28:24,Website Visit,Completed,Paid Ads,Mobile,Central,Savings Account
E00454302,S004543,U003952,2025-05-07 10:50:36,Product Page Viewed,Completed,Paid Ads,Mobile,Central,Savings Account
E00454303,S004543,U003952,2025-05-07 11:04:31,Calculator Used,Completed,Paid Ads,Mobile,Central,Savings Account
E00454304,S004543,U003952,2025-05-07 11:16:30,CTA Clicked,Completed,Paid Ads,Mobile,Central,Savings Account
E00454305,S004543,U003952,2025-05-07 11:35:15,Lead Form Started,Completed,Paid Ads,Mobile,Central,Savings Account
E004543XX,S004543,U003952,2025-05-07 11:35:15,Lead Form Started,Dropped Off,Paid Ads,Mobile,Central,Savings Account
E00454401,S004544,U004218,2025-04-20 14:08:17,Website Visit,Completed,Referral,Desktop,South,Savings Account
E00454402,S004544,U004218,2025-04-20 14:32:17,Product Page Viewed,Completed,Referral,Desktop,South,Savings Account
E00454403,S004544,U004218,2025-04-20 14:53:23,Calculator Used,Completed,Referral,Desktop,South,Savings Account
E00454404,S004544,U004218,2025-04-20 15:05:47,CTA Clicked,Completed,Referral,Desktop,South,Savings Account
E00454405,S004544,U004218,2025-04-20 15:34:35,Lead Form Started,Completed,Referral,Desktop,South,Savings Account
E00454406,S004544,U004218,2025-04-20 15:50:04,Lead Form Submitted,Completed,Referral,Desktop,South,Savings Account
E00454501,S004545,U000460,2025-01-20 05:09:04,Website Visit,Completed,Organic Search,Tablet,East,Personal Loan
E00454502,S004545,U000460,2025-01-20 05:10:40,Product Page Viewed,Completed,Organic Search,Tablet,East,Personal Loan
E004545XX,S004545,U000460,2025-01-20 05:10:40,Product Page Viewed,Dropped Off,Organic Search,Tablet,East,Personal Loan
E00454601,S004546,U002099,2025-06-19 22:26:33,Website Visit,Completed,Paid Ads,Mobile,South,Personal Loan
E004546XX,S004546,U002099,2025-06-19 22:26:33,Website Visit,Dropped Off,Paid Ads,Mobile,South,Personal Loan
E00454701,S004547,U004063,2025-02-02 17:15:42,Website Visit,Completed,Referral,Mobile,Central,Savings Account
E00454702,S004547,U004063,2025-02-02 17:21:41,Product Page Viewed,Completed,Referral,Mobile,Central,Savings Account
E00454703,S004547,U004063,2025-02-02 17:35:51,Calculator Used,Completed,Referral,Mobile,Central,Savings Account
E00454704,S004547,U004063,2025-02-02 17:39:34,CTA Clicked,Completed,Referral,Mobile,Central,Savings Account
E00454705,S004547,U004063,2025-02-02 18:05:13,Lead Form Started,Completed,Referral,Mobile,Central,Savings Account
E004547XX,S004547,U004063,2025-02-02 18:05:13,Lead Form Started,Dropped Off,Referral,Mobile,Central,Savings Account
E00454801,S004548,U003044,2025-03-26 08:14:36,Website Visit,Completed,Direct,Mobile,East,Credit Card
E00454802,S004548,U003044,2025-03-26 08:30:58,Product Page Viewed,Completed,Direct,Mobile,East,Credit Card
E004548XX,S004548,U003044,2025-03-26 08:30:58,Product Page Viewed,Dropped Off,Direct,Mobile,East,Credit Card
E00454901,S004549,U000156,2025-01-15 05:57:04,Website Visit,Completed,Social Media,Desktop,Central,Credit Card
E00454902,S004549,U000156,2025-01-15 06:15:02,Product Page Viewed,Completed,Social Media,Desktop,Central,Credit Card
E004549XX,S004549,U000156,2025-01-15 06:15:02,Product Page Viewed,Dropped Off,Social Media,Desktop,Central,Credit Card
E00455001,S004550,U001373,2025-02-19 12:04:23,Website Visit,Completed,Paid Ads,Mobile,North,Insurance Plan
E00455002,S004550,U001373,2025-02-19 12:22:17,Product Page Viewed,Completed,Paid Ads,Mobile,North,Insurance Plan
E004550XX,S004550,U001373,2025-02-19 12:22:17,Product Page Viewed,Dropped Off,Paid Ads,Mobile,North,Insurance Plan
E00455101,S004551,U002988,2025-04-28 19:21:37,Website Visit,Completed,Paid Ads,Mobile,South,Insurance Plan
E00455102,S004551,U002988,2025-04-28 19:30:25,Product Page Viewed,Completed,Paid Ads,Mobile,South,Insurance Plan
E00455103,S004551,U002988,2025-04-28 19:37:52,Calculator Used,Completed,Paid Ads,Mobile,South,Insurance Plan
E00455104,S004551,U002988,2025-04-28 20:06:49,CTA Clicked,Completed,Paid Ads,Mobile,South,Insurance Plan
E004551XX,S004551,U002988,2025-04-28 20:06:49,CTA Clicked,Dropped Off,Paid Ads,Mobile,South,Insurance Plan
E00455201,S004552,U003660,2025-04-14 02:34:18,Website Visit,Completed,Organic Search,Mobile,South,Personal Loan
E00455202,S004552,U003660,2025-04-14 02:45:05,Product Page Viewed,Completed,Organic Search,Mobile,South,Personal Loan
E00455203,S004552,U003660,2025-04-14 03:12:32,Calculator Used,Completed,Organic Search,Mobile,South,Personal Loan
E004552XX,S004552,U003660,2025-04-14 03:12:32,Calculator Used,Dropped Off,Organic Search,Mobile,South,Personal Loan
E00455301,S004553,U000547,2025-06-18 15:42:26,Website Visit,Completed,Paid Ads,Tablet,North,Savings Account
E00455302,S004553,U000547,2025-06-18 16:05:04,Product Page Viewed,Completed,Paid Ads,Tablet,North,Savings Account
E00455303,S004553,U000547,2025-06-18 16:12:30,Calculator Used,Completed,Paid Ads,Tablet,North,Savings Account
E004553XX,S004553,U000547,2025-06-18 16:12:30,Calculator Used,Dropped Off,Paid Ads,Tablet,North,Savings Account
E00455401,S004554,U003483,2025-04-01 19:57:14,Website Visit,Completed,Organic Search,Desktop,North,Credit Card
E00455402,S004554,U003483,2025-04-01 20:01:22,Product Page Viewed,Completed,Organic Search,Desktop,North,Credit Card
E004554XX,S004554,U003483,2025-04-01 20:01:22,Product Page Viewed,Dropped Off,Organic Search,Desktop,North,Credit Card
E00455501,S004555,U001320,2025-01-17 10:58:44,Website Visit,Completed,Paid Ads,Mobile,East,Insurance Plan
E00455502,S004555,U001320,2025-01-17 11:05:58,Product Page Viewed,Completed,Paid Ads,Mobile,East,Insurance Plan
E004555XX,S004555,U001320,2025-01-17 11:05:58,Product Page Viewed,Dropped Off,Paid Ads,Mobile,East,Insurance Plan
E00455601,S004556,U002120,2025-02-18 13:55:46,Website Visit,Completed,Direct,Desktop,East,Credit Card
E00455602,S004556,U002120,2025-02-18 14:00:35,Product Page Viewed,Completed,Direct,Desktop,East,Credit Card
E004556XX,S004556,U002120,2025-02-18 14:00:35,Product Page Viewed,Dropped Off,Direct,Desktop,East,Credit Card
E00455701,S004557,U004048,2025-03-12 08:30:15,Website Visit,Completed,Organic Search,Mobile,Central,Insurance Plan
E00455702,S004557,U004048,2025-03-12 08:37:52,Product Page Viewed,Completed,Organic Search,Mobile,Central,Insurance Plan
E004557XX,S004557,U004048,2025-03-12 08:37:52,Product Page Viewed,Dropped Off,Organic Search,Mobile,Central,Insurance Plan
E00455801,S004558,U003443,2025-06-02 06:10:49,Website Visit,Completed,Paid Ads,Desktop,East,Credit Card
E00455802,S004558,U003443,2025-06-02 06:20:46,Product Page Viewed,Completed,Paid Ads,Desktop,East,Credit Card
E00455803,S004558,U003443,2025-06-02 06:31:15,Calculator Used,Completed,Paid Ads,Desktop,East,Credit Card
E004558XX,S004558,U003443,2025-06-02 06:31:15,Calculator Used,Dropped Off,Paid Ads,Desktop,East,Credit Card
E00455901,S004559,U003684,2025-01-15 15:28:27,Website Visit,Completed,Email,Tablet,Central,Personal Loan
E00455902,S004559,U003684,2025-01-15 15:51:36,Product Page Viewed,Completed,Email,Tablet,Central,Personal Loan
E004559XX,S004559,U003684,2025-01-15 15:51:36,Product Page Viewed,Dropped Off,Email,Tablet,Central,Personal Loan
E00456001,S004560,U001221,2025-06-23 19:57:19,Website Visit,Completed,Direct,Desktop,North,Credit Card
E00456002,S004560,U001221,2025-06-23 20:11:45,Product Page Viewed,Completed,Direct,Desktop,North,Credit Card
E004560XX,S004560,U001221,2025-06-23 20:11:45,Product Page Viewed,Dropped Off,Direct,Desktop,North,Credit Card
E00456101,S004561,U002032,2025-05-27 12:07:35,Website Visit,Completed,Paid Ads,Desktop,South,Credit Card
E00456102,S004561,U002032,2025-05-27 12:29:42,Product Page Viewed,Completed,Paid Ads,Desktop,South,Credit Card
E00456103,S004561,U002032,2025-05-27 12:42:25,Calculator Used,Completed,Paid Ads,Desktop,South,Credit Card
E004561XX,S004561,U002032,2025-05-27 12:42:25,Calculator Used,Dropped Off,Paid Ads,Desktop,South,Credit Card
E00456201,S004562,U000664,2025-01-14 16:21:57,Website Visit,Completed,Direct,Desktop,South,Personal Loan
E004562XX,S004562,U000664,2025-01-14 16:21:57,Website Visit,Dropped Off,Direct,Desktop,South,Personal Loan
E00456301,S004563,U002390,2025-05-15 18:08:29,Website Visit,Completed,Social Media,Mobile,Central,Personal Loan
E00456302,S004563,U002390,2025-05-15 18:11:05,Product Page Viewed,Completed,Social Media,Mobile,Central,Personal Loan
E004563XX,S004563,U002390,2025-05-15 18:11:05,Product Page Viewed,Dropped Off,Social Media,Mobile,Central,Personal Loan
E00456401,S004564,U001549,2025-06-16 14:06:07,Website Visit,Completed,Paid Ads,Desktop,South,Credit Card
E00456402,S004564,U001549,2025-06-16 14:11:46,Product Page Viewed,Completed,Paid Ads,Desktop,South,Credit Card
E004564XX,S004564,U001549,2025-06-16 14:11:46,Product Page Viewed,Dropped Off,Paid Ads,Desktop,South,Credit Card
E00456501,S004565,U001385,2025-02-19 17:22:52,Website Visit,Completed,Direct,Mobile,West,Credit Card
E00456502,S004565,U001385,2025-02-19 17:23:37,Product Page Viewed,Completed,Direct,Mobile,West,Credit Card
E00456503,S004565,U001385,2025-02-19 17:43:21,Calculator Used,Completed,Direct,Mobile,West,Credit Card
E004565XX,S004565,U001385,2025-02-19 17:43:21,Calculator Used,Dropped Off,Direct,Mobile,West,Credit Card
E00456601,S004566,U002821,2025-04-09 10:38:06,Website Visit,Completed,Direct,Mobile,East,Personal Loan
E00456602,S004566,U002821,2025-04-09 11:06:18,Product Page Viewed,Completed,Direct,Mobile,East,Personal Loan
E004566XX,S004566,U002821,2025-04-09 11:06:18,Product Page Viewed,Dropped Off,Direct,Mobile,East,Personal Loan
E00456701,S004567,U003660,2025-05-15 01:31:12,Website Visit,Completed,Paid Ads,Desktop,West,Personal Loan
E00456702,S004567,U003660,2025-05-15 01:36:52,Product Page Viewed,Completed,Paid Ads,Desktop,West,Personal Loan
E00456703,S004567,U003660,2025-05-15 01:55:22,Calculator Used,Completed,Paid Ads,Desktop,West,Personal Loan
E004567XX,S004567,U003660,2025-05-15 01:55:22,Calculator Used,Dropped Off,Paid Ads,Desktop,West,Personal Loan
E00456801,S004568,U000018,2025-03-15 01:58:11,Website Visit,Completed,Direct,Mobile,South,Insurance Plan
E00456802,S004568,U000018,2025-03-15 02:27:49,Product Page Viewed,Completed,Direct,Mobile,South,Insurance Plan
E00456803,S004568,U000018,2025-03-15 02:49:25,Calculator Used,Completed,Direct,Mobile,South,Insurance Plan
E004568XX,S004568,U000018,2025-03-15 02:49:25,Calculator Used,Dropped Off,Direct,Mobile,South,Insurance Plan
E00456901,S004569,U001110,2025-05-18 07:32:05,Website Visit,Completed,Social Media,Tablet,South,Savings Account
E00456902,S004569,U001110,2025-05-18 07:49:40,Product Page Viewed,Completed,Social Media,Tablet,South,Savings Account
E004569XX,S004569,U001110,2025-05-18 07:49:40,Product Page Viewed,Dropped Off,Social Media,Tablet,South,Savings Account
E00457001,S004570,U002042,2025-06-19 06:19:58,Website Visit,Completed,Referral,Desktop,South,Credit Card
E00457002,S004570,U002042,2025-06-19 06:44:22,Product Page Viewed,Completed,Referral,Desktop,South,Credit Card
E00457003,S004570,U002042,2025-06-19 07:10:33,Calculator Used,Completed,Referral,Desktop,South,Credit Card
E00457004,S004570,U002042,2025-06-19 07:21:20,CTA Clicked,Completed,Referral,Desktop,South,Credit Card
E00457005,S004570,U002042,2025-06-19 07:45:48,Lead Form Started,Completed,Referral,Desktop,South,Credit Card
E00457006,S004570,U002042,2025-06-19 07:55:35,Lead Form Submitted,Completed,Referral,Desktop,South,Credit Card
E00457101,S004571,U000468,2025-06-24 02:00:41,Website Visit,Completed,Paid Ads,Desktop,East,Credit Card
E004571XX,S004571,U000468,2025-06-24 02:00:41,Website Visit,Dropped Off,Paid Ads,Desktop,East,Credit Card
E00457201,S004572,U000317,2025-02-10 18:21:51,Website Visit,Completed,Organic Search,Mobile,South,Insurance Plan
E00457202,S004572,U000317,2025-02-10 18:33:50,Product Page Viewed,Completed,Organic Search,Mobile,South,Insurance Plan
E00457203,S004572,U000317,2025-02-10 18:43:11,Calculator Used,Completed,Organic Search,Mobile,South,Insurance Plan
E00457204,S004572,U000317,2025-02-10 19:06:17,CTA Clicked,Completed,Organic Search,Mobile,South,Insurance Plan
E00457205,S004572,U000317,2025-02-10 19:26:49,Lead Form Started,Completed,Organic Search,Mobile,South,Insurance Plan
E004572XX,S004572,U000317,2025-02-10 19:26:49,Lead Form Started,Dropped Off,Organic Search,Mobile,South,Insurance Plan
E00457301,S004573,U000453,2025-06-10 20:57:36,Website Visit,Completed,Direct,Mobile,South,Personal Loan
E00457302,S004573,U000453,2025-06-10 21:20:59,Product Page Viewed,Completed,Direct,Mobile,South,Personal Loan
E00457303,S004573,U000453,2025-06-10 21:44:15,Calculator Used,Completed,Direct,Mobile,South,Personal Loan
E00457304,S004573,U000453,2025-06-10 22:12:56,CTA Clicked,Completed,Direct,Mobile,South,Personal Loan
E00457305,S004573,U000453,2025-06-10 22:23:48,Lead Form Started,Completed,Direct,Mobile,South,Personal Loan
E00457306,S004573,U000453,2025-06-10 22:47:48,Lead Form Submitted,Completed,Direct,Mobile,South,Personal Loan
E00457401,S004574,U000939,2025-06-11 16:36:09,Website Visit,Completed,Email,Mobile,Central,Insurance Plan
E00457402,S004574,U000939,2025-06-11 16:39:52,Product Page Viewed,Completed,Email,Mobile,Central,Insurance Plan
E00457403,S004574,U000939,2025-06-11 17:09:01,Calculator Used,Completed,Email,Mobile,Central,Insurance Plan
E00457404,S004574,U000939,2025-06-11 17:36:59,CTA Clicked,Completed,Email,Mobile,Central,Insurance Plan
E00457405,S004574,U000939,2025-06-11 17:46:49,Lead Form Started,Completed,Email,Mobile,Central,Insurance Plan
E004574XX,S004574,U000939,2025-06-11 17:46:49,Lead Form Started,Dropped Off,Email,Mobile,Central,Insurance Plan
E00457501,S004575,U002206,2025-02-03 19:03:21,Website Visit,Completed,Direct,Mobile,West,Insurance Plan
E00457502,S004575,U002206,2025-02-03 19:17:39,Product Page Viewed,Completed,Direct,Mobile,West,Insurance Plan
E00457503,S004575,U002206,2025-02-03 19:29:06,Calculator Used,Completed,Direct,Mobile,West,Insurance Plan
E00457504,S004575,U002206,2025-02-03 19:41:22,CTA Clicked,Completed,Direct,Mobile,West,Insurance Plan
E00457505,S004575,U002206,2025-02-03 19:49:49,Lead Form Started,Completed,Direct,Mobile,West,Insurance Plan
E004575XX,S004575,U002206,2025-02-03 19:49:49,Lead Form Started,Dropped Off,Direct,Mobile,West,Insurance Plan
E00457601,S004576,U000175,2025-04-20 17:47:51,Website Visit,Completed,Organic Search,Desktop,West,Insurance Plan
E00457602,S004576,U000175,2025-04-20 18:15:03,Product Page Viewed,Completed,Organic Search,Desktop,West,Insurance Plan
E00457603,S004576,U000175,2025-04-20 18:27:50,Calculator Used,Completed,Organic Search,Desktop,West,Insurance Plan
E00457604,S004576,U000175,2025-04-20 18:56:15,CTA Clicked,Completed,Organic Search,Desktop,West,Insurance Plan
