,session_id,user_id,session_start,session_date,source,device,region,age_band,income_band,product,is_returning_user,page_views,session_duration_seconds,completed_stage,product_page_viewed,calculator_used,cta_clicked,form_started,form_submitted,exit_page,exit_reason,estimated_opportunity_value,session_month,session_week
4795,S004796,U000098,2025-04-04 06:28:07,2025-04-04,Direct,Desktop,East,35-44,25K-50K,Personal Loan,1,6,126,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,138546,4,14
4796,S004797,U003280,2025-04-06 02:35:32,2025-04-06,Email,Mobile,North,45-54,25K-50K,Savings Account,0,10,673,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,20694,4,14
4797,S004798,U000657,2025-03-19 01:55:45,2025-03-19,Paid Ads,Mobile,West,45-54,50K-100K,Credit Card,0,1,931,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,33292,3,12
4798,S004799,U004578,2025-06-15 00:34:12,2025-06-15,Direct,Desktop,North,18-24,100K+,Credit Card,0,4,750,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,26072,6,24
4799,S004800,U003041,2025-01-19 00:25:15,2025-01-19,Direct,Mobile,North,25-34,100K+,Personal Loan,0,5,678,Website Visit,0,0,0,0,0,Website Visit,Not ready to explore,83917,1,3
4800,S004801,U004660,2025-02-19 13:02:20,2025-02-19,Paid Ads,Mobile,South,25-34,Below 25K,Personal Loan,0,12,231,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,78610,2,8
4801,S004802,U003929,2025-04-10 09:59:11,2025-04-10,Referral,Desktop,North,35-44,Below 25K,Personal Loan,0,12,174,Lead Form Submitted,1,1,1,1,1,,,0,4,15
4802,S004803,U002243,2025-03-30 12:48:27,2025-03-30,Direct,Mobile,South,35-44,Below 25K,Savings Account,1,6,568,CTA Clicked,1,1,1,0,0,CTA Clicked,Not ready to apply,13782,3,13
4803,S004804,U000854,2025-04-04 03:34:34,2025-04-04,Social Media,Desktop,West,25-34,Below 25K,Savings Account,0,3,700,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,11704,4,14
4804,S004805,U002599,2025-05-24 23:12:15,2025-05-24,Social Media,Desktop,South,55+,50K-100K,Insurance Plan,1,10,311,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,4394,5,21
4805,S004806,U000242,2025-06-25 03:47:42,2025-06-25,Paid Ads,Desktop,West,18-24,50K-100K,Savings Account,0,4,319,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,19607,6,26
4806,S004807,U001645,2025-01-26 14:07:37,2025-01-26,Paid Ads,Desktop,North,45-54,50K-100K,Savings Account,0,4,304,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,11568,1,4
4807,S004808,U002877,2025-05-07 00:04:01,2025-05-07,Paid Ads,Desktop,Central,45-54,Below 25K,Savings Account,0,12,1163,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,11356,5,19
4808,S004809,U000091,2025-04-17 18:18:37,2025-04-17,Email,Mobile,West,25-34,25K-50K,Credit Card,0,5,486,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,25064,4,16
4809,S004810,U000587,2025-05-08 23:57:05,2025-05-08,Direct,Mobile,South,18-24,Below 25K,Personal Loan,0,2,523,Lead Form Submitted,1,1,1,1,1,,,0,5,19
4810,S004811,U000962,2025-05-31 07:16:37,2025-05-31,Organic Search,Mobile,West,25-34,25K-50K,Insurance Plan,0,10,256,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,8419,5,22
4811,S004812,U001352,2025-06-25 19:33:41,2025-06-25,Paid Ads,Desktop,South,35-44,50K-100K,Personal Loan,0,6,660,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,100126,6,26
4812,S004813,U001594,2025-05-01 17:11:32,2025-05-01,Organic Search,Desktop,West,25-34,100K+,Personal Loan,1,9,1187,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,68661,5,18
4813,S004814,U002704,2025-03-25 21:07:46,2025-03-25,Organic Search,Mobile,North,45-54,50K-100K,Credit Card,1,12,845,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,33032,3,13
4814,S004815,U002082,2025-03-12 06:51:36,2025-03-12,Paid Ads,Mobile,North,25-34,25K-50K,Credit Card,1,4,374,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,23892,3,11
4815,S004816,U002555,2025-03-07 17:12:12,2025-03-07,Organic Search,Desktop,West,35-44,25K-50K,Savings Account,0,3,342,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,10286,3,10
4816,S004817,U002497,2025-05-11 04:31:56,2025-05-11,Direct,Mobile,North,45-54,100K+,Savings Account,1,3,991,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,9790,5,19
4817,S004818,U004111,2025-04-05 19:42:29,2025-04-05,Social Media,Desktop,Central,25-34,50K-100K,Savings Account,0,6,755,Lead Form Submitted,1,1,1,1,1,,,0,4,14
4818,S004819,U003121,2025-05-26 18:29:48,2025-05-26,Social Media,Mobile,West,18-24,50K-100K,Credit Card,1,4,896,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,16261,5,22
4819,S004820,U004444,2025-05-09 05:16:05,2025-05-09,Organic Search,Mobile,West,25-34,50K-100K,Credit Card,0,9,261,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,18542,5,19
4820,S004821,U001704,2025-05-03 11:26:48,2025-05-03,Organic Search,Desktop,South,35-44,25K-50K,Savings Account,0,11,120,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,11359,5,18
4821,S004822,U003518,2025-04-27 04:05:00,2025-04-27,Organic Search,Mobile,North,45-54,100K+,Credit Card,0,3,1143,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,26889,4,17
4822,S004823,U002787,2025-01-24 10:22:33,2025-01-24,Paid Ads,Desktop,Central,45-54,25K-50K,Credit Card,0,12,380,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,28028,1,4
4823,S004824,U004380,2025-05-03 18:58:42,2025-05-03,Paid Ads,Mobile,West,55+,25K-50K,Insurance Plan,0,2,55,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,5990,5,18
4824,S004825,U001218,2025-05-16 02:30:58,2025-05-16,Direct,Desktop,East,25-34,50K-100K,Personal Loan,0,4,401,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,122710,5,20
4825,S004826,U001134,2025-04-11 07:13:39,2025-04-11,Organic Search,Desktop,West,35-44,50K-100K,Personal Loan,0,5,1045,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,135324,4,15
4826,S004827,U002036,2025-03-05 17:59:07,2025-03-05,Email,Mobile,Central,55+,Below 25K,Credit Card,0,11,558,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,22688,3,10
4827,S004828,U002934,2025-04-08 06:52:48,2025-04-08,Referral,Desktop,North,35-44,100K+,Personal Loan,0,3,357,Lead Form Submitted,1,1,1,1,1,,,0,4,15
4828,S004829,U003112,2025-02-04 17:25:28,2025-02-04,Social Media,Mobile,Central,35-44,25K-50K,Personal Loan,0,7,289,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,78832,2,6
4829,S004830,U000467,2025-05-23 20:53:15,2025-05-23,Organic Search,Mobile,South,25-34,100K+,Personal Loan,0,7,622,Lead Form Submitted,1,1,1,1,1,,,0,5,21
4830,S004831,U004300,2025-04-12 07:05:35,2025-04-12,Paid Ads,Mobile,West,25-34,25K-50K,Credit Card,1,8,617,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,15984,4,15
4831,S004832,U004114,2025-01-08 05:18:28,2025-01-08,Paid Ads,Desktop,West,45-54,25K-50K,Credit Card,0,4,980,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,16345,1,2
4832,S004833,U003489,2025-02-13 11:02:58,2025-02-13,Direct,Desktop,West,35-44,25K-50K,Credit Card,0,4,272,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,16754,2,7
4833,S004834,U003411,2025-02-19 07:32:26,2025-02-19,Referral,Mobile,East,55+,25K-50K,Savings Account,0,11,436,Lead Form Submitted,1,1,1,1,1,,,0,2,8
4834,S004835,U001796,2025-03-06 23:43:09,2025-03-06,Paid Ads,Mobile,North,45-54,50K-100K,Credit Card,0,7,114,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,24046,3,10
4835,S004836,U004750,2025-03-16 19:27:25,2025-03-16,Organic Search,Mobile,West,55+,50K-100K,Credit Card,0,11,732,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,26896,3,11
4836,S004837,U004077,2025-02-09 03:54:03,2025-02-09,Referral,Desktop,North,25-34,Below 25K,Personal Loan,0,5,105,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,124058,2,6
4837,S004838,U003992,2025-04-20 23:36:15,2025-04-20,Paid Ads,Mobile,Central,35-44,25K-50K,Credit Card,1,6,451,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,18658,4,16
4838,S004839,U001668,2025-06-05 12:26:54,2025-06-05,Organic Search,Mobile,West,25-34,100K+,Credit Card,0,2,464,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,39078,6,23
4839,S004840,U002196,2025-01-19 21:35:23,2025-01-19,Paid Ads,Mobile,North,35-44,50K-100K,Personal Loan,0,6,774,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,129657,1,3
4840,S004841,U004429,2025-01-26 02:10:29,2025-01-26,Direct,Mobile,West,45-54,50K-100K,Credit Card,0,5,925,Lead Form Submitted,1,1,1,1,1,,,0,1,4
4841,S004842,U003283,2025-06-10 23:10:20,2025-06-10,Social Media,Mobile,West,35-44,25K-50K,Personal Loan,0,1,566,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,109049,6,24
4842,S004843,U003032,2025-03-06 07:53:37,2025-03-06,Organic Search,Mobile,South,35-44,25K-50K,Insurance Plan,1,12,17,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,5702,3,10
4843,S004844,U003597,2025-01-01 04:01:22,2025-01-01,Direct,Mobile,South,25-34,25K-50K,Savings Account,0,9,753,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,10083,1,1
4844,S004845,U001034,2025-06-24 23:00:07,2025-06-24,Paid Ads,Mobile,West,35-44,25K-50K,Credit Card,1,10,1025,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,22529,6,26
4845,S004846,U002491,2025-05-19 18:02:54,2025-05-19,Email,Desktop,Central,35-44,100K+,Personal Loan,0,2,1049,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,143573,5,21
4846,S004847,U000887,2025-03-04 19:18:42,2025-03-04,Organic Search,Desktop,East,25-34,25K-50K,Savings Account,0,1,1114,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,13269,3,10
4847,S004848,U000632,2025-01-03 21:09:07,2025-01-03,Direct,Desktop,West,45-54,25K-50K,Insurance Plan,0,6,310,Lead Form Submitted,1,1,1,1,1,,,0,1,1
4848,S004849,U000664,2025-03-21 09:41:44,2025-03-21,Paid Ads,Mobile,North,35-44,Below 25K,Personal Loan,0,2,89,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,66379,3,12
4849,S004850,U000355,2025-05-07 07:01:08,2025-05-07,Paid Ads,Mobile,South,45-54,25K-50K,Personal Loan,0,8,1099,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,120280,5,19
4850,S004851,U003652,2025-01-02 03:59:25,2025-01-02,Direct,Mobile,North,25-34,25K-50K,Credit Card,0,10,60,Lead Form Submitted,1,1,1,1,1,,,0,1,1
4851,S004852,U003842,2025-02-08 15:13:28,2025-02-08,Email,Desktop,North,35-44,100K+,Credit Card,0,12,295,Lead Form Submitted,1,1,1,1,1,,,0,2,6
4852,S004853,U004117,2025-05-29 23:04:35,2025-05-29,Email,Mobile,North,35-44,25K-50K,Savings Account,0,11,697,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,14009,5,22
4853,S004854,U000003,2025-03-15 16:50:03,2025-03-15,Email,Desktop,North,25-34,25K-50K,Savings Account,1,4,907,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,14702,3,11
4854,S004855,U002290,2025-05-30 21:54:40,2025-05-30,Email,Mobile,South,25-34,25K-50K,Savings Account,0,8,1060,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,19430,5,22
4855,S004856,U000900,2025-04-15 04:14:11,2025-04-15,Direct,Mobile,West,55+,25K-50K,Insurance Plan,0,6,239,Lead Form Submitted,1,1,1,1,1,,,0,4,16
4856,S004857,U000192,2025-03-15 11:19:52,2025-03-15,Direct,Desktop,North,35-44,25K-50K,Personal Loan,0,5,568,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,81554,3,11
4857,S004858,U002857,2025-02-24 00:21:54,2025-02-24,Direct,Mobile,East,35-44,50K-100K,Savings Account,0,12,864,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,17022,2,9
4858,S004859,U000582,2025-02-23 14:15:55,2025-02-23,Organic Search,Desktop,Central,25-34,25K-50K,Insurance Plan,0,1,193,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,5801,2,8
4859,S004860,U004256,2025-03-26 00:10:41,2025-03-26,Direct,Mobile,East,55+,50K-100K,Credit Card,0,10,992,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,39259,3,13
4860,S004861,U000221,2025-02-27 00:31:04,2025-02-27,Direct,Desktop,Central,35-44,50K-100K,Personal Loan,0,11,92,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,88907,2,9
4861,S004862,U002073,2025-03-25 10:19:02,2025-03-25,Direct,Mobile,East,25-34,50K-100K,Credit Card,1,9,324,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,28008,3,13
4862,S004863,U000534,2025-03-08 09:03:05,2025-03-08,Social Media,Mobile,South,35-44,25K-50K,Savings Account,0,4,1137,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,8912,3,10
4863,S004864,U004592,2025-03-22 14:43:29,2025-03-22,Organic Search,Mobile,West,25-34,50K-100K,Savings Account,0,7,345,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,10937,3,12
4864,S004865,U003143,2025-01-20 09:06:05,2025-01-20,Direct,Desktop,West,18-24,100K+,Savings Account,0,1,858,Lead Form Submitted,1,1,1,1,1,,,0,1,4
4865,S004866,U001195,2025-03-02 23:45:42,2025-03-02,Organic Search,Desktop,East,45-54,50K-100K,Savings Account,0,1,762,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,17564,3,9
4866,S004867,U000514,2025-01-28 07:12:46,2025-01-28,Referral,Mobile,West,45-54,25K-50K,Personal Loan,0,3,25,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,69670,1,5
4867,S004868,U000527,2025-05-02 12:46:05,2025-05-02,Referral,Desktop,East,18-24,50K-100K,Insurance Plan,0,4,1155,Lead Form Submitted,1,1,1,1,1,,,0,5,18
4868,S004869,U002621,2025-02-06 21:07:48,2025-02-06,Direct,Desktop,North,35-44,25K-50K,Savings Account,0,12,912,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,12398,2,6
4869,S004870,U001512,2025-05-20 02:54:32,2025-05-20,Direct,Mobile,North,25-34,25K-50K,Personal Loan,0,7,992,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,117625,5,21
4870,S004871,U001278,2025-02-16 14:32:05,2025-02-16,Email,Desktop,West,35-44,25K-50K,Savings Account,0,9,974,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,13372,2,7
4871,S004872,U004362,2025-03-01 06:27:32,2025-03-01,Email,Mobile,East,35-44,25K-50K,Insurance Plan,0,10,610,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,5836,3,9
4872,S004873,U003112,2025-06-25 22:15:08,2025-06-25,Social Media,Desktop,East,25-34,Below 25K,Savings Account,1,2,33,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,21351,6,26
4873,S004874,U002787,2025-03-31 15:34:52,2025-03-31,Direct,Mobile,Central,25-34,25K-50K,Personal Loan,0,1,726,Lead Form Submitted,1,1,1,1,1,,,0,3,14
4874,S004875,U004801,2025-06-09 06:40:19,2025-06-09,Email,Desktop,North,35-44,100K+,Personal Loan,0,1,461,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,103776,6,24
4875,S004876,U002901,2025-05-26 19:24:07,2025-05-26,Referral,Desktop,Central,35-44,100K+,Personal Loan,0,2,463,Lead Form Submitted,1,1,1,1,1,,,0,5,22
4876,S004877,U003071,2025-02-25 04:07:27,2025-02-25,Organic Search,Desktop,Central,18-24,Below 25K,Credit Card,0,12,511,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,29501,2,9
4877,S004878,U001260,2025-02-10 22:48:41,2025-02-10,Direct,Desktop,West,55+,50K-100K,Personal Loan,0,9,627,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,151762,2,7
4878,S004879,U000546,2025-04-15 13:14:41,2025-04-15,Paid Ads,Desktop,South,45-54,25K-50K,Personal Loan,1,1,199,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,136092,4,16
4879,S004880,U000023,2025-02-03 11:22:35,2025-02-03,Paid Ads,Desktop,Central,45-54,Below 25K,Personal Loan,0,2,103,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,113110,2,6
4880,S004881,U001875,2025-05-16 00:03:20,2025-05-16,Referral,Tablet,South,55+,50K-100K,Insurance Plan,0,10,1011,Website Visit,0,0,0,0,0,Website Visit,Slow page load,8317,5,20
4881,S004882,U002487,2025-06-21 08:52:07,2025-06-21,Organic Search,Mobile,East,18-24,100K+,Insurance Plan,0,10,264,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,6534,6,25
4882,S004883,U001640,2025-01-23 18:28:34,2025-01-23,Referral,Desktop,South,35-44,Below 25K,Personal Loan,1,2,1192,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,116921,1,4
4883,S004884,U002260,2025-05-13 21:24:52,2025-05-13,Referral,Mobile,North,25-34,50K-100K,Personal Loan,0,6,765,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,161285,5,20
4884,S004885,U001692,2025-03-29 23:06:48,2025-03-29,Direct,Desktop,South,55+,25K-50K,Savings Account,0,12,622,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,9774,3,13
4885,S004886,U000332,2025-01-14 01:51:20,2025-01-14,Organic Search,Mobile,West,18-24,25K-50K,Personal Loan,0,3,534,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,64473,1,3
4886,S004887,U001946,2025-03-05 17:21:38,2025-03-05,Organic Search,Desktop,North,35-44,50K-100K,Savings Account,1,9,1127,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,10918,3,10
4887,S004888,U000770,2025-06-08 02:05:38,2025-06-08,Social Media,Mobile,North,25-34,25K-50K,Savings Account,0,2,1020,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,14318,6,23
4888,S004889,U000205,2025-04-06 23:52:49,2025-04-06,Organic Search,Mobile,East,55+,50K-100K,Insurance Plan,0,7,1179,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,5577,4,14
4889,S004890,U000727,2025-05-20 07:36:16,2025-05-20,Direct,Tablet,North,25-34,50K-100K,Personal Loan,0,9,816,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,118219,5,21
4890,S004891,U000560,2025-02-12 09:11:23,2025-02-12,Direct,Desktop,South,45-54,50K-100K,Insurance Plan,0,12,928,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,4256,2,7
4891,S004892,U000057,2025-04-13 18:29:01,2025-04-13,Organic Search,Desktop,Central,25-34,100K+,Credit Card,0,4,227,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,32755,4,15
4892,S004893,U003773,2025-01-31 17:06:06,2025-01-31,Organic Search,Mobile,North,25-34,25K-50K,Personal Loan,0,12,892,Lead Form Submitted,1,1,1,1,1,,,0,1,5
4893,S004894,U002746,2025-06-22 05:20:24,2025-06-22,Referral,Mobile,East,18-24,25K-50K,Personal Loan,0,1,882,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,90174,6,25
4894,S004895,U003453,2025-05-31 20:38:14,2025-05-31,Email,Desktop,North,25-34,100K+,Credit Card,1,11,559,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,31506,5,22
4895,S004896,U000593,2025-06-06 23:09:03,2025-06-06,Direct,Mobile,West,35-44,25K-50K,Personal Loan,0,4,1077,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,84635,6,23
4896,S004897,U000762,2025-01-14 14:34:59,2025-01-14,Paid Ads,Mobile,East,45-54,50K-100K,Credit Card,0,3,74,Lead Form Submitted,1,1,1,1,1,,,0,1,3
4897,S004898,U000605,2025-03-30 16:10:29,2025-03-30,Social Media,Desktop,Central,25-34,50K-100K,Savings Account,0,12,427,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,12957,3,13
4898,S004899,U002356,2025-05-04 07:54:03,2025-05-04,Organic Search,Mobile,East,55+,100K+,Personal Loan,1,4,295,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,109483,5,18
4899,S004900,U003071,2025-05-11 02:29:01,2025-05-11,Email,Mobile,East,55+,50K-100K,Insurance Plan,0,1,147,CTA Clicked,1,1,1,0,0,CTA Clicked,Not ready to apply,8182,5,19
4900,S004901,U000224,2025-04-30 13:50:39,2025-04-30,Direct,Mobile,West,25-34,Below 25K,Credit Card,0,10,135,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,34013,4,18
4901,S004902,U003444,2025-02-11 19:14:32,2025-02-11,Paid Ads,Desktop,East,18-24,50K-100K,Savings Account,0,2,97,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,20777,2,7
4902,S004903,U002864,2025-03-21 19:36:52,2025-03-21,Direct,Desktop,North,35-44,25K-50K,Personal Loan,0,7,301,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,92780,3,12
4903,S004904,U000020,2025-01-25 10:25:09,2025-01-25,Paid Ads,Mobile,East,55+,25K-50K,Credit Card,1,7,910,Website Visit,0,0,0,0,0,Website Visit,Not ready to explore,33716,1,4
4904,S004905,U003799,2025-04-05 23:44:48,2025-04-05,Referral,Mobile,West,55+,50K-100K,Credit Card,0,9,798,Lead Form Submitted,1,1,1,1,1,,,0,4,14
4905,S004906,U000278,2025-01-23 05:00:40,2025-01-23,Paid Ads,Mobile,North,35-44,50K-100K,Credit Card,1,3,660,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,20310,1,4
4906,S004907,U003154,2025-05-21 04:13:40,2025-05-21,Email,Mobile,West,25-34,50K-100K,Insurance Plan,0,5,799,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,5432,5,21
